,review_id,user_id,business_id,stars,useful,funny,cool,text,date
6401025,5guBEvCXPTGxsImECrdyAA,RQuX4_x18vw5UeHiHppB_w,otHYLRH2uGN2mc7MaWON-w,5.0,0,0,0,"OMG! Hand tossed pizza to die for! Great staff and service,  perfect atmosphere! Highly recommend!",2016-06-26 01:55:45
2525674,dBAjJc6tDyZCGAgvXs392Q,x2dkFstjm-FmOOoIUArOwg,HOHY5nbnlNHdpgbQ-buDIw,4.0,0,0,0,"I enjoy looking at (but rarely buying) items at Pop-Cycle. Everything is pretty expensive but quality made, unique and local. They have everything from jewelry to wall hooks to artwork to kids stuff to so so much more. There is something for everyone here. It's fun to look around. I was thankful  they let me little dog in. They said as long as she behaved with no chewing or peeing she was welcomed. A lot of 4th Ave shops are dog friendly if your pup behaves but I always ask anyway. Anyway, support local and POP in (hehe) and say hi  :)",2020-02-07 15:22:23
1953258,wja3l_UspYyNsdp9x4x56A,1olC2FFKmptVEN0a-uSpXA,A7GuvyXcFprja0lv8yF1Ew,1.0,0,0,0,"This was easily and officially the worst meal I've ever had. 

To start my burger was so overly salted I couldn't even eat it.  

The onion straws had huge balls of fried dough and were like the remnants of the day. 

The fries were so hard and cold my wife literally jokes were these cooked. 

I give props because at-least they refunded my money but I would much rather of had a good meal. The manager also told me their cook left on an emergency and they had to bring in a newly trained person. The problem I have with that though was I watched a man sit at the bar the whole time, who looked like the manager. In times like that you as the manager should get in the back and do some quality control. 

The drive to pick this up is a good 25 minutes from my house and there are plenty of other good burger joints along the way.",2021-05-19 01:13:06
837998,-riNLfpHxzjLOEmoqYj7uw,CtwdrLSAOmzzQA6lYivwig,BHnCAV4_hgqgNZGdfXNJkA,5.0,0,0,0,Not an exaggerated review on yelp for this place...went looking for crawfish...found them and someone kind enough to show me how it's done....I can so see this as THE go-to place if you live here.  Prices are really inexpensive for their fresh fish items as well as their already cooked foods.  Got the jumbo boiled shrimp to go after the crawfish feast...all I can say is Y-U-M!!!!,2011-04-28 19:14:34
3607096,PEUWmVd8nubGqL-eWS-QrQ,7ktyPHE-NGnWxarOqjIQiQ,jHZS9GIhW7s9r4w5w-0A0Q,4.0,2,0,1,"The best establishments, for me, are the ones where I feel like I connect with the owners, like there is a human face to the business. And that is exactly the way I felt about our serendipitous visit to Darling's Diner last night. 

After parking in the free lot near the Piazza, we saw Darling's and thought we would blow through--quite literally, as ""blustery"" would be an understatement for the tornadic conditions last night. 

We sat at the bar to get a drink, and it turns out that one of the owners was tending bar. He asked us if it was our first time there; we said it was. Upon hearing that we were first-timers, he went into the back and called the other owner to come out and meet us. They both introduced themselves, asked where we were from, and were exceptionally welcoming. 

While we didn't plan to eat anything, as we had reservations coming up, they talked us into a couple of small plate appetizers that were freaking delicious. The pierogies were just insane. They came out in a kind of alfredo cream sauce, and were amazing. We also had the potato pancakes, which come with some high-quality apple sauce and sour cream. They also recommended the cheesecake (it had won an award), but we decided not to spoil dinner--next time, for sure though,

The beer selection is also very good here. They have some good local brews on tap (Kenzinger, etc.) and a good bottle selection--everything ranging from Rogue Dead Guy through Colt 45! (I really wanted to get a picture of myself drinking the latter and Photoshop it together with a picture of Lando Calrissian for my Facebook profile pic! Ok, I am a nerd.)

Anyway, I would highly recommend stopping by to support this place and its wonderful owners.",2011-02-26 17:06:18
4154553,a-0pFYw8ZjCtC0Kn4Jvu9Q,GyQbyrZWQkDO6uS__MzsRQ,65_MIvrauhGs_jssN4-uUQ,5.0,0,0,0,Great sushi. Great service. What's not to like? I'll definitely recommend this gem to friends and family.,2019-03-31 20:00:11
6837305,8VQnkdXDahoNUs3a54gCpQ,QnnwWLeTNPFZWriadZJV_A,0vTc7-wiDBDKKmGvC0EzFg,5.0,1,1,0,Shuck up and buck up baby-  Best oysters around.  The Sunday brunch with bottomless Mimosas is fantastic.  You can sit outside and have a blast hanging with family or friends.  Oyster shooters anyone??  All the seafood we had was great here.   There are so many seafood choices to pick from with a lot of different oyster choices also.  Great place.,2018-04-20 00:42:35
6040831,0Onr88-84WEOP4wSAUQy2g,KVFnP0ePMF4JSywIWJBa8w,tI7frEoEyPhtZDupUZvddw,1.0,1,0,0,"We were there on Friday night for the first time to watch a band we like , the place has a great vibe but.....when you have to wait over 45 mins to pay your tab and the bartenders made a comment that you must be crazy if you want to pay your tab right now !! Plus when we asked to pay we also ordered another drink which we never got and finally they let us pay our bill !! Maybe it was an off night for the staff but this should not happen when you are just a bar serving drinks with an expected amount of people to be there to support the bands that are scheduled to play with a cover charge !!",2019-08-04 18:15:33
4653986,JZOFfdL0qggZHqY8foIpHw,XIGQ6BfklXf0PHkxDl_cgw,V5_GSFYasyVDDoRFEmvP2g,5.0,0,0,0,We mostly order delivery from Mikes and it's always great. We've had quite a few different sushi rolls and they're all good. My favorite is the dancing crab roll. The servers are all super nice every time we've been there to eat in but it gets pretty crowded sometimes so delivery is an awesome option!,2019-08-18 01:15:09
6056176,zB2BbcDULrtyWbDNG8agOg,LqQ3UpXBrfe_Mne2cFASJw,NnXtMdEJ4QRgaw7hTgbkgg,3.0,0,0,0,This place is just okay for me. The food isn't bad but it's certainly not the best. I recommend the nachos.,2018-10-05 12:46:18
5534040,8aDAIhwPdn5zPxh6fOl9MA,bXUi8y-mpQ7IJ4aer8SFEg,DT3ujxJgs_OTgC-ZYf14Fw,5.0,0,0,0,We love this place.  Within walking distance.  We have tried many menu items.  Veal and chicken dishes are all excellent.  Large portions. One entree will do for two adults.  Or order two entrees and have left overs the next day.  Last week Ordered online with pick up.  Ready in 30 min.  Best meal we have had in weeks.,2020-04-29 22:00:06
2929833,nH09jRmc2Q8us8QiNTYr7w,dzICc54qf2HSRn_w7LlTgQ,uSIGgRScZmpWlEcHtoaWlA,4.0,2,0,0,"Fresh American twist on Mexican food in a town full of (amazing) Mexican restaurants. They are at their best for happy hour and gets my recommendation for their great patio. But service and food knocks it down a star as the service is always inconsistent (last night it took us three visits from our waitress to get waters). Food is reliable but if you're really craving Mexican food my recommendation is to go elsewhere.

However, if cheap drinks, a great patio and good guac is what you're after be here between 3-6pm, that's where the four-stars are at!",2012-12-11 06:00:17
6458114,K-ZKlCwXzNckukmDsQuREw,OV5LnuiVeK8pZTsYES4uXQ,ye_Vi7HzzpMaGHRbzZdTSw,5.0,1,1,0,"I have to admit that I haven't had the food yet here, however I'm extremely satisfied with the new look and design. Every time I'm here me and my friends have a blast. It's a very nice design with a brand new rooftop bar, and probably the best beer selection on the strip. The upper level features giant Jenga, arcade games, oversized connect four, and a full shuffle board table. They often have live music and they redesigned a VW bus and turned it into a beer bar. Love this place. It's a far cry from the shit show 212 was.",2018-07-10 20:40:18
4272891,q228xIm8zDgfhNE548Lu3g,wUTjHpPAs6EWFZtMfEQUiw,45N54l3hjvR8IhSrPNVcPQ,4.0,2,0,1,"Had to stop here due to the yelp reviews! 

Had the pizza and salmon salad. The server, Maria was outstanding. The salad was light, tasty and very good. 

The pizza crust was great, but the sauce was too salty. We mentioned this to the server, she immediately went back to check it out. Came neck and agreed. They immediately put in another pie,  and we took it home. 

Would definitely come back when in the neighborhood. They know how to treat a customer. Food is good too!

Recommended!   Ask for Maria!",2014-12-06 19:18:47
2735037,nhE3GMnS8EdykGFbuwhqDA,X-vGVClMpJg0gjWH7d9tRg,XIKYdKWq72zUYsq8NBxcCQ,2.0,4,0,0,"I ate here last year and it was great. I recently had a very disappointing meal here so I don't know what happened, maybe there was a disturbance in the kitchen?

The service was incredibly slow despite it not being crowded. The Med plate appetizer was good but very small portions. The fatoosh salad was fine but nothing special.

The vegan butternut squash risotto was the saddest, most bland pile of $16 white rice I've ever seen. They didn't even sprinkle some parsley on top. I sent it back and got some lentil soup instead. The soup was also bad, very watery yet also so salty I couldn't eat it. 

The only thing that was good was the pita bread!",2019-01-26 00:59:13
6786100,Zyvi7Ux2uj08sgOG3adKLQ,23ItaxMs6R_-GOvRqUWbng,qc7AgRToxyrZwx434dSdqg,5.0,1,0,1,"I just want to give a shout out to this amazing hotel and ESPECIALLY to two amazing women who work here! My fiancé was supposed to go on a cruise for a bachelor party but due to the coronavirus they were not able to go on the cruise. They decided to go to Clearwater instead and booked at room at Sheraton Sand and I am so glad they did!! They had bad luck left and right and I wanted to have some beer waiting for them in their room when they arrived. When I called initially I kept getting bounced around from one department to another until An employee named Sue Ellen that worked at Island Grille (I hope that's her name because that's what I heard on the phone but could be mistaken-but I do know she's fairly new and recently moved from Arizona). Sue Ellen was determined to help me and went above and beyond to get my information, understood my situation and had so much compassion and determination to help me get these poor guys some beer in their rooms before they arrived. She took my information and the next person I had contact from was an exceptional employee by the name of Bre Mayumi. Ms. Mayumi went ABOVE and BEYOND to help me out. She gave me options, was extremely patient and made sure everything was taken care of! She put together a variety of beers to be delivered to their hotel rooms and even asked if I would like her to write a hand written note to leave them. I let her know what I wanted the note to say and she left them the sweetest card (it was a bachelor party so of course it had to be a little funny as well). All of the guys were EXTREMELY grateful for the beer selection Ms. Maysumi picked out and the grooms favorite part was the card she wrote!!! Ms. Mayumi is the definition of EXCELLENT customer service. She did not have to offer to write a note and she was so patient and sweet throughout the ENTIRE process. She literally made my day and the entire bachelor party day as well!! I can't say enough kind words about these two women. I am beyond thankful and grateful for all of their hard work, patience, courtesy and determination to help me pull this off! Without them it would not have been possible. I hope Sheraton Sands knows just how lucky they are to have Ms. Mayumi as well as Sue Ellen at Island Grille. I will forever be grateful for these two women and would recommend this hotel to any and everyone. If you're in search of a hotel with the MOST AMAZING customer service I HIGHLY recommend staying here.",2020-03-14 00:12:27
95641,5pAkxgviiIWs-jyxKsfOoQ,PtjALklVvaFWQVbN7sRotw,2nUzpVFZVyGoD-RVhz-1KA,4.0,0,0,0,Great servers! No Wifi.  Eager to please. Patio out front!  Give 'em a try... Lots of creative options.  Everyone I've introduced to this restaurant has joined the 5 Friends and comes back often!  You won't visit here only once!,2015-07-06 18:26:35
1623196,kn6bmhMiOjTr-VHDSj7dmg,D_E2bjX4IvhsNO9tsuOVKQ,mskYyOH-xVyBlBn9OLqu4Q,5.0,0,0,0,I really like this place. I have no complaints it's awesome. Organic and healthy even my daughter(who's a picky eater) loves it. I especially like the sweet potato fries.,2015-12-13 01:55:42
988766,eGlxuEMRaOLGIXJBqaj5RA,h__RFxzui1GuTTVhFkjRGA,7WaVMXsqN2nNc3vTNCOOjw,2.0,3,2,0,"We have been to Sole Mio many times and have watched with concern the decline in this restaurant as ownership has changed.  Once our favorite spot for Italian in Nashville, sadly we are not sure whether we will return.

We started with caprese salad, which had very bitter basil which we had to discard, which left tomatoes, mozzarella and balsamic, all of which was very average.  .  Next, my wife had her favorite mussels, which were cooked with an herb that was too strong for delicate fish and they were overcooked.  I had spaghetti with ragu sauce and meatballs.  The spaghetti was much under cooked, about 5 minutes short of ""al dente"".   

Service was good, but the regular servers we had seen for years are all gone.  While convenient to the downtown activities, the quality here has disappeared.",2015-04-13 15:54:07
3851563,GNlmBjpMeTHVQSl_u3Jq8A,vLxpEHKZFzv8LYY5eeGjTg,81OL8igMzCMK51lyXotYZw,5.0,8,0,4,"I do NOT work out.  My friends and family know this.  I lost nearly 70 lbs. two years ago and didn't do anything active to do that.  I have since maintained but recently, a very good friend challenged me to a 40 days of fitness for Lent.  I would not normally do this, but I resolved I would try new things this year and health is always on my ""to do"" list.  In the last two weeks, I have tried pilates, hip hop, Zumba, working out at the Y, going for a jog on the treadmill, biking and nothing is ""sticking"". I'm staying with it b/c I am dedicated to my friend but thinking .....the countdown is on until I am not going to work out again for another year.  I tried, right?

Well -- that is just -- silly.  And a thing of the past.  Due to horrible weather this past Sunday, my Florida trip was canceled and I was invited to hot yoga by another great friend. I rolled my eyes but agreed to join her b/c she promised brunch after would be ""earned"".  I love brunch.  

And now, I love hot yoga.  Ohhhh how much do I love thee?  Well, I signed up for 2 weeks of unlimited classes and in the last four days, I've gone to 5 classes and constantly looking for a time to squeeze in a class.  Somehow I went from not having time to working out to spending 1 hour and 15 minutes a day at the hot yoga studio at the City Center and hoping to try the Broadripple location soon.

Why do I love it?  I don't know.  I am not intimidated for one thing. I have taken 4 different teachers' classes at 4 different times and enjoyed all of them for different reasons.  They challenge without pressuring you to get into a pose.  Anytime I need to, I go to child or downward dog and the flow of the classes is really great.  They move you through poses in a way that truly makes sense for me and my body and allow me to breathe through and go at my own pace.  Each of their styles are VERY different.  I really enjoy Audrey's low voice and kind hearted encouragement while really pushing you to get into the pose.  Shannon's music kind of rocked my socks and I felt invigorated to return that SAME night to Jez's class (her last sadly) where she helps stretch you out at the end. Today I experienced Suzanne who got me into about 6 new poses I had not tried.  She really challenged me and it was by far the most sweating I had done!  

Ultimately, I am not a ""yogi"" by any means especially prior to this (does 5 random classes count over the years?) but I never feel silly or pressured to do something I cannot do. I do not feel judged or hopeless. I feel totally the opposite. I feel challenged, enlightened, weightless sometimes and like I'm RIGHT where I'm supposed to be.  I think they might pump some yoga crack in there!  It's cool -- I'm all in.

I plan to do the 30 days challenge after my 2 week unlimited classes end just for fun and b/c it's a great affordable option running through the end of April. I highly recommend giving it a try (and using my name if you feel compelled -- message me for my last name).

I have not in any way been paid to write this review. I truly do not usually LOVE classes or want to return to anything, but the calmness and disconnectedness I feel from the fast pace of my every day life is truly gone inside this studio. 

I love that it is always so warm and cozy, there are NO mirrors anywhere in the room (or bathroom for that matter) AND it's dark in the hot room.  Yes, dark.  I love this aspect.  It feels like you are almost entirely alone even when the room is full.

Tips:
-- come 15 minutes early so you can acclimate to the hot room.  It is warm and at least 90 degrees so it's good to get in there and lay allowing your lungs to get used to it.
-- leave your valuables locked out of sight in your car. The one thing I don't love is that there is no where to lock up your items.  There are shelves and hangers but there is no security in place for your items. 
-- First class includes a complimentary mat/towel and it's $5 to rent theirs after. 
-- Do the unlimited classes for 2 weeks.  Try out lots of classes and teachers.  You will find something you like.
-- Don't give up after your first class.  If you are in the room and breathing (as Shannon said), you are doing yoga.  
-- Easy parking at the top of City Center behind Divvy.

I also LOOOOOVE that this location is in my ""zip code"".  It is less than 10 minutes from my house so convenience is KEY!  There is a spinning studio in the same space.  They also have a challenge going on.  

HAVE FUN!",2015-03-04 18:59:02
814362,KFTXBoOh264h1jB1e1btHw,UxUarpAxOjS5CzjMGkYARA,DcBLYSvOuWcNReolRVr12A,5.0,0,0,0,Last night was our first time in Drago's!! Very nice atmosphere ! My fiancé had the Charbroiled Oysters which he said were okay... I decided to try the Boudin Stuffed Shrimp!! Omg!!! The best!!! You must try their Bread Pudding too!!! You will not be disappointed.,2015-12-26 04:37:57
435713,K7BxR8TuM8GseM41H_krlw,yHdnpZSGjuSyjyUtAk4ZHw,oCbJpGl8IkH1WdYa25TDBA,1.0,1,0,1,"I'm not sure what all the hype is about Morrow's, but it definitely ain't the food...at least not the pasta. That shit looked like throw up with noodles. Not to mention it took over an hour. Upon tasting it there was no flavor whatsoever and I ordered the crawfish pasta and the lenora pasta. Both were not good at all. I'm sorry but at least add flavor if nothing else.",2020-06-04 06:16:28
4351421,oL1LxmbbBALZhCgI1CoeIg,1iokf9rM43YAwxsa8bp1OQ,yXbhFZH3Rg_rRg7EaxrEdg,2.0,8,1,2,"The idea of this place is very appealing, but l can't see myself returning. Cheap, quick sushi and boba? Sure! But the execution of their food is sub-par at most. The non-sushi food options are pretty much comparable to your average Americanized Chinese restaurant or room temperature supermarket sushi. Very oily and often deep-fried, followed by that joyously inevitable belly ache. I'm a frequent buyer of boba elsewhere, and that was probably the only decent thing I had here. Decent, not great though. Nothing felt fresh and there weren't any distinct Asian flavors.

Side note: I don't know if it was OrderUp's problem or Bento, but the delivery experience wasn't the best. Maybe the guy was new? I had ordered to have something to be delivered to work, because I couldn't get away for a break and it took over an hour (which I was willing to brush aside). But when the delivery guy finally showed up, he said I had to come down to grab my stuff and I said I couldn't because of work (the whole point in ordering online)... Then he argued with me on the phone and hung up, so I ended up having to run outside on Monument Circle to look for him and get my food... Yikes. :/",2015-07-22 20:07:48
6683241,lzCl8_Xex_sHI5aoxYwvYQ,2nMNp3AeOCALcqngpEmV1Q,9iCum5W48TqNVDTZCJUKjg,5.0,0,0,0,"The Plantation was the perfect spot to stop with our group motorcycle ride on a Saturday afternoon. I had the ""special wings"". They are tossed in buffalo sauce cooked for a second time and then tossed in a delicious bbq sauce. Perfect mix of heat and sweet. We had a group of 9 and everyone enjoyed their foods choices.",2020-01-04 17:02:16
2916045,CaL5Bg98EUgm40ElVBzA4Q,A3v4mtWlnaYZpHKKqzNhJg,_wcOVX6PPvhXGMpUa2Ij8A,5.0,1,0,0,"As a kid I heard their ads on TV saying ""Everybody who knows... goes... to Melrose!""  But at that time, in the far reaches of the Bucks County suburbs, South Philly felt like light years away,  Now I live within walking distance and many a South Philly night out end with the perfect 1 2 punch: the Republican 'til 3 then the Melrose 2 blocks east of there.  I usually get something comfort foody like an omlette or grilled cheese.  Generally, from what I can remember the food is good diner grub and the servers have all be pretty pleasant in dealing with my drunk ass.  And that's basically all I need at 4AM.  Just like other places I tend to wind up at (drunk) during a fun evening I'll have to give this place 5 stars.",2011-12-11 16:15:17
3946487,aV9dTC_FrlrpOeiXzhNIGw,ACUVZ4SiN0gni7dzVDm9EQ,bbQZwqg5mUVS8c0Exc6jHw,4.0,11,19,10,"*This review is for the casino only.*

Let's just get a few facts out of the way here  Cal Neva Casino has both midget wrestling and karaoke. There is nothing like playing blackjack while someone warbles out Sweet Caroline and everyone at the table screams ""bah bah bah!"" It's enough to drive you out the door through the small walkway and into the other side of the casino.

Cal Neva also has $3 blackjack tables. If you go to these tables very late at night the other gamblers are as entertaining as the wrestlers and singers on the other side. Sir Nicholas and I played for about an hour with a guy who was smashed and had some real gems for quotes throughout the night like the following:

(To the waitress) ""Hey! Bring me two shots of jager and a relationship.""
(Later to the waitress) ""Can I get your address?"" (Nick and I weren't sure about the thought behind this one - why not start with a phone number, man?)
(After being admonished by the pit boss for being to loud and kind of under his breath.) ""I really gotta learn how to wrestle."" (Because the night always ends well when you wrestle a pit boss.)

He also insisted that Nick and I were in a band - Nick played a guitar and I was the singer. He went so far as to tell us he had brought his guitar and was going to his room to get it because he demanded Nick and I play him one of our songs. He then said that we probably lived in the city (true), drove a Prius (not true), only watched Indie movies (definitely not true as I enjoy Lifetime originals on Sunday afternoons just as much as the next girl), and listened only to Indie bands no one has heard of. He followed this up by yelling, ""Don't judge me!"" at us. It may sound obnoxious, but to Nick and I it was highly hilarious and entertaining.

And at the end of the night I left with more money than I came with so you gotta love that!",2011-01-22 00:20:30
2242758,6XSVjZGeSFiffk-FDJrwCQ,TQo59-ZpgwXb9_Ud3b_RdA,yg8OzI6hKoWWkaeDBF3bpg,5.0,4,0,2,"I completely agreed with Cara B.'s review of this Steak 'n Shake restaurant when I read it last summer.  The service was terrible.  But they must have undergone a management change since then, because we've had several excellent experiences with them over the last few months, so I thought I'd post about it.

First, the drive-thru service, which used to be awful, has improved tremendously.  The last 4-5 times we've gone through it, it's been relatively fast, our order was filled properly, and we were given more than enough extras and sauces and so on.  The drive thru was actually a pleasant experience, which is 180 degrees from a year ago when they couldn't fill an order right to save their lives and we actually complained to their corporate people.

We've also dined in within the last few weeks, and the service inside was excellent as well.  We were actually greeted at the door by a hostess that had a menu and kid's menu in hand, meaning they saw us coming and prepped before we even got in the door.  Our waitress was attentive during the meal, the food came out in a timely fashion, and the manager even stopped by to make sure everything was alright.

I love the food at Steak 'n Shake, and typically get a double burger, fries and chili.  Love the chili.  Usually get a diet Coke or Coke Zero, with cherry syrup added.  On rare occasions a strawberry shake.

If you had a bad experience with this particular Steak 'n Shake in the past, give them another chance.",2010-03-25 17:17:58
3194541,iIO2JTnqGexKTP6NcJRRGA,D6ZL-W5ZWdkxSr0MXnmqxg,gurR2NBF1RA-l--XLYV17Q,5.0,0,0,0,Glad to have this healthy option in town. Reasonable prices and comfortable space. Thank you for offering matcha + oat milk!,2019-08-25 18:04:48
6511075,cVqyKWgQoKrgVgsgcOjXdA,c6aJ9o99n5IXDL1rheeFUQ,NYiL2534CAAbr-ynGVbhaQ,5.0,0,0,0,"We went there for dinner and were pleasantly surprised by a great quality of food, nice and fast service and affordable prices (in comparison to New York). Their gumbo soup and grilled shrimp with bbq (not regular but local home made sauce with a bit of kick) were delicious. You pay $15-20 more than many other restaurants in total but get much better experience. Highly recommended!!!",2018-02-18 00:07:22
6060178,Z3jwHWR031kvV6qu_6OZXQ,Os9uGOU60jzGvD5a3mMipw,QM2R4q0SGdFcpQ8y7wTSiw,5.0,1,0,2,"Love this place! Great food, great music, and some of the best coffee in town! A favorite if mine for studying.",2017-03-18 18:31:55
328846,xr-bkzczArTy337sJcoxmw,Lao9n92sndaW9Q4PfLRXQQ,04UD14gamNjLY0IDYVhHJg,1.0,1,0,0,"This is the first review I have ever written.I eat out 2 -3 times a week at nice resteraunt  ,usually byob's.My food was overlooked had to place my complete order at one time ""I usually pick an appetizer or two then my entree.was told the chef likes everything at once.First time I have ever heard such nonsense.the place is dirty and we got rushed in and out in a half hour didn't enjoy my food or wine .Not sure what the hurry was that night and there was maybe 5 other people in the Restaurant .I was truly disappointed.",2014-07-21 04:27:32
3903362,pLsi8gIsrTw2YQW6RySpvg,M_1N-H9GYiM8hcZRiCKTGw,1iR4sqs1EczZXdqphq3q8g,5.0,0,0,0,DEBBIE PRUITT was my agent and she was GREAT! My purchase was such an easy process as Debbie took care of almost everything. This is my second home I purchased in Idaho and can say it really pays to have someone as experienced and professional as Debbie. It can mean the difference of getting a home and not being overwhelmed during escrow. I hope Thank you Debbie and Amherst Madison! You are my forever realtor!,2019-05-14 15:38:43
1393125,Z3xvxdw4Rja-Q8LN5cHorw,R-ZJ4Ibsw4lcYD8Vn2huxQ,UKcIwlbLohvMmGiw4wqaqA,2.0,1,0,1,"Yes, this is O'Charlies, but this is also a warning. 

I'm giving this two stars because, out of the five in our party, two got a decent meal, and the soup was okay. So I'm being generous. 

Service started off bland and remained bland as if she really didn't want to be there. Not my problem. It also took a while and was slow throughout. 

Drink orders came. Bread was ok. Half a container of butter with each basket of bread. Fine. Soups came out. They were fine. 

Meals finally came out from a person whom appeared to be the manager. The three kids meals were fine, however, one had carrots with ranch as a side. How hard is it to get this wrong? Easy apparently. The carrots looks like they had been placed under a food dehydrator. 

I ordered the crab cake with sirloin. That plate came out maybe warm. The steak was cold to the touch on the sides, like it had been in the refrigerator from being cooked earlier, then gently reheated. Not to mention it looked like a piece of leather. The garnish was wilted. The hush puppies were uncooked in the middle. The crab cake was good enough to proceed with. I mentioned that the steak was cold, she apologized like it wasn't the first time, took the plate back, brought it back out. Same plate of food, just slightly reheated. The hush puppies were now slightly burnt. And the steak now not the med well as we had asked for. My wife asked for steak sauce. That took 5 minutes. 

Check was brought out prematurely. 

Would I eat here again, no.",2015-10-18 03:31:37
3902662,w3RmflBnBFnTktuKJK9OGA,6EtOvHXJAS-j3UQ4E3nwfw,qvqX_8btlzurBskIMpVtmw,5.0,1,0,2,I ordered from here because I was craving Indian food and they showed up on DoorDash. I got chicken tikka masla (medium spice) with naan and rice. They give you more rice than you could ever need! I even used it for several meals throughout the week. Everything was packaged well and the app gave the option to choose the spice level of the meal which I liked. Overall really good Indian food. I would definitely order from them or go to the restaurant next time I'm craving Indian food.,2019-11-27 17:25:28
5212468,xZDCyZNrdiD_-D28Xb8Wwg,WnV8PzOSh2EUckTkKAu1hA,v45E6gg6MrAziTepkiWByA,5.0,1,0,0,"This place was simply amazing!! The price was right the location was great. I loved their outdoor seating. We met another great couple there that recommended other restaurants owned by the same restaurant group. If I ever come back to Philly, this will be one of my first stops!",2018-11-06 14:26:04
2962507,P3-dsj0DWaKZ4J9N1WaUoA,UJykBBeOLkos2nIci56utg,Aaw0L8hi__GyfXbAKlGQOw,5.0,2,0,0,"Great service- go once a week and have not had to wait over 10 minutes to be helped, and I never make an appointment. New pedi- chairs are super comfortable as well.",2013-11-23 19:53:26
5272208,cUsmLNF82H6BZZBiDTdxFA,FF2IGaAIUaCECCyxDDyj6A,aXjI9Pa9IinazusD6NfPGg,3.0,0,1,2,"I must agree with some of the other reviewers that service takes a long time. It's probably good enough if you do want to have a long dinner or lunch to catch up with people, but I wouldn't go there if you're on a mission elsewhere. It took us some 1-1.5 hours to get pasta, which is quite a while, even if you are cooking the pasta from scratch.",2016-07-31 23:30:54
940198,gIpz_RA7-rhxl7Y7WlUvug,9S_xAXS1hqCuNtb7NbanNg,gQCKrqkalAc--4cuW_C_Ow,1.0,1,2,0,"This place is highly over rated, the pizza is burnt and topping are very skimpy for the price. I was very disappointed. I felt like I was taken advantage of. The crust was like cardboard, hardly any cheese how can you a a pizza in Philadelphia with no cheese, maybe another city but not Philly, and after briefly chatting with neighbors according to them no one in the area eats there, most of the customers come from Jersey. Maybe that is how they eat their pizza in Jersey",2016-03-26 23:16:14
6523671,_HoSwHEYU6a5JITUSF3PBQ,_enDRyfXOWyOJVrDdLzgIw,el-WV1mOpFmrQOowLnh4aw,5.0,0,0,0,"Best sandwich shop EVER.  AMAZING.  Get the pork and broccoli rabe - DELICIOUS.  Have been here a few times and it is always awesome.  The root beer in a bottle is also a great complement to the sandwiches.

Small counter area where you can order and sometimes grab a seat. Otherwise you can sit outside at a few tables if the weather permits.",2012-11-21 01:34:10
1490701,oQdMc7_N73XFQZ3JF9RbZA,IFhqsrhESIC66b3ICfV0vw,eUdfOpjJ64LkiZ9HZcO72A,5.0,4,1,0,"My boyfriend lives out of state and always chooses Evergreen flowers when he wants to surprise me at work.  I have never seen such beautiful, quality flowers as theirs.  They are so polite and top notch in their customer service, as well.  He always has and will continue to use Evergreen- their arrangemetns are simply breathtaking.  Even better, they are a local company and been in business since 1971.  Running 42 years strong and for very good reason!

Thank you so much, Evergreen for going above and beyond in customer service, professionalism, and talent!  We will continue to come back time and time again.",2013-11-15 00:47:22
2969977,jqnIL3tdzHthb2kbIh1Rbw,x1-hOlZuDeNAeyr7NJTnTg,0QSxyOzXwDdaSbeK7p3GYw,5.0,1,0,1,My husband & I stopped in to try the wings we've heard so much about! We had a wonderful experience & the food was great-Cajun dry rub & hot honey- a nice cold Sun King cream ale & amazing service to top off our first time which will most definitely not be our last!!,2015-08-03 01:01:20
2378544,l-rgCxt_Sn6h-8h3BL0DIA,dEcYAgpFD9KTIA2H1vrTKg,ECOUuwE5H1HHE8xBfNAjFg,3.0,1,0,1,"Crescent City Brewhouse can be described like this: the beer and everything else. If you're looking for food, you'll probably get an okay meal. Honestly, though, the beer is fantastic. All the beer is brewed in-house in these giant vats and the menu comes with beers that would pair nicely with each dish. Definitely come here if you're a big beer person.

My table ordered a beer flight - Pilsner, Weiss, Black Forest, and Red Stallion - the fried alligator, the seafood gumbo, and the pan-roasted shrimp (as a quick note, all the food we ordered were small plates rather than entrees). Starting with the beer flight, I though the beers were all fantastic. My favorite one was the Red Stallion (rich with a strong finish) which is apparently their signature beer. The food was fine - it wasn't bad but it also wasn't great. I was most disappointed in the gumbo, where I found bits of shrimp shell in my food.

Overall, not a bad stop in New Orleans for drinks. As a tip, though, I would go light on the food and focus on the beer.",2018-12-31 06:36:40
2395487,Sszw9E-_iBBEY2fvktO33g,q0FC8L07lEcnl6g3-oCQ3w,x7AfBuZZnGQ1YCqnMQP6bA,5.0,0,0,0,Great job at making my pants fit me properly and in less than 24 hours. 5/5 rating. I would definitely recommend Sew Good.,2018-08-13 02:36:26
4555412,xUl17CnbKVIcHpXBCGjvdQ,wKgzbliPGJ4uMv62pujmoQ,n2tcaVMnCkSQ58tk_DOMtQ,1.0,0,0,1,"My sister and I have received some good haircuts here in the past, but on my sister's most recent visit, the woman cutting her hair was racist to her. We are of Indian descent and this woman kept going on about how ""Indians don't work for what they have."" Very rude and unprofessional. We were born and raised in Pennsylvania, so that was definitely offensive to say the least. Don't know if we'll be returning after that.",2019-03-04 16:58:30
